restaurant_name,restaurant_url,review_url_location,review_page_number,star_rating,review_lang,review_date,review_text,word_count,char_count,reviewer_name,reviewer_location,reviewer_friend_count,reviewer_review_count,reviewer_photo_count,reviewer_has_profile_image
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,1,2.0,en,8/16/2019,"The menu and beer selection is great. The food was tasty, even though our experience was a NIGHTMARE and they didn't serve us some things as they were described in the menu.Let me be very clear: THE WHOLE NIGHT WAS SNAFU AFTER SNAFU AND IT WAS ALL THE FAULT OF THE MANAGER ON DUTY.Our server MAKAYLA was amazing and did her best to mitigate the screw-ups of the rest of the floor team and the poor management. First: they didn't have the beer I ordered nor the that of another in our party but took two trips back to the table to tell us both. The runner entered my drink in wrong and I was served the wrong beer. I didn't end up getting the right drink until well after our appetizer was served. Another person in our party did not get her drink until after me and they had what she wanted in stock. By this point we've been helped by 3 different people. We have also had 2 other people stop to ask if we ordered the food they were carrying around aimlessly.I ordered the 2lbs of mussels and fries. Mussels, fries and beer go together. My mussels came out a solid 15min or so before anyone else's food. My fries did not arrive until about 10min after even that. So I was without a crucial part of my meal experience for 25min, long enough for my mussels to cool down and detract greatly from the experience. They brought me a third pound of mussels with my order of two pounds, which I pointed out I did not order. They took the extra mussels after maybe 10 minutes then brought them back before the fries got there and said I could have them. There was a stark contrast in quality between that third pound and the first two, I speculate that the first pound had sat out under lamps for longer or something. Up to this point another 3 runners have stopped by our table to ask us if we ordered the food they were carrying. We were also delivered another incorrect drink.Next, when the rest of the party's food arrived, yet another runner was carrying the plates haphazardly and literally dumped a bowl of tomato soup onto the table which then splashed everywhere, into our drinks, onto our food, all over the table and worst, onto our clothes. The runner and server grabbed some handfuls of flimsy napkins, handed them to us and walked away for us to clean up ourselves after they made a few superficial swipes at the bulk of the mess. They left soup all over the table , see pics for the umbrella pole covered in it. Our drinks were ruined with tomato soup so I requested replacements to which they agreeably obliged, yet we didn't receive them until after 3 additional requests and well after our food was finished. The server MAKAYLA was extremely apologetic and was obviously mortified at the horrible performance of her management and team. She brought the manager up to us to address our experience. He immediately the all his staff under the bus when this is clearly a managerial issue. This man was not running his floor. He offered to reimburse us for dry-cleaning costs and a $30 comp on our $150(+tax and tip) cheque. We declined the dry-cleaning reimbursement as we don't live in the area. When our cheque arrived, we were charged for the replacement drinks and had to wait another 15min to clear that up. I am willing to give this place another shot despite all this because the atmosphere and food were good. We all have bad days, especially when the manager is not on his shit. I hope someone sees this and reprimands that manager, especially as he just threw his staff under the bus instead of taking responsibility for his poor management.",651,3556,Baron V.,"Livermore, CA",794,49,5,1
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,1,2.0,en,12/22/2014,"Same stuff from trocadero, hollander etc.Nothing exited about this chain of restaurant..Boring",12,94,Travis J.,"Milwaukee, WI",0,5,0,1
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,1,2.0,en,9/9/2013,Bad batch of mussels.  Don't dare ordering them.,8,48,Abby J.,"Newark, NJ",0,16,0,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,1,2.0,en,8/12/2011,"Diablos really should just focus on their other crappy restuarants instead of confusing us with another.   This place belongs in glendale, not the Third Ward.  Service is willy nilly, food is sub-par.  What a waste of a nice building!",39,234,jim j.,"Milwaukee, WI",0,4,0,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,1,2.0,en,7/21/2011,"So many waiters/staff standing around downstairs, yet so they are SO slow upstairs. 20 minutes to get the drinks  and AFTER the food came. (When does that happen?) Our waitress stopped by no times besides taking our order, and dropping food(then our drinks) and we needed to leave as we had been done for awhile, so put my CC on the table to be picked up, and after 15 minutes we got up and caught the waitress on the way out to give us the check. Meirix Burger was good. Hummus appetizer was good too. We were a party of two. I would only recommend if you have about two-three hours to eat, drink, and hang out and you do not care about seeing your waitress.",126,659,Tom S.,"Milwaukee, WI",0,9,5,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,1,3.0,en,8/17/2016,"Love the food, good atmosphere and typically great service! Their drinks are awesome!",13,85,Andi M.,"Milwaukee, WI",0,19,0,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,2,3.0,en,7/28/2016,Amazing roof top patio....food is ok.,6,37,S C.,"Milwaukee, WI",0,8,0,1
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,2,3.0,en,9/18/2015,Food was pretty good but the service was pretty slow. Great atmosphere and in a cool part of town!,19,98,Justin L.,"New Liberty, IA",0,9,2,1
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,2,3.0,en,4/4/2014,The waffles- YES.,3,17,Tabitha J.,"Milwaukee, WI",5,7,0,1
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,2,3.0,en,2/15/2014,"Had brunch here this morning/afternoon, there was a long wait for a table as it was pretty busy.  The wait was made easier by a good Bloody Mary and once we were seated the service was fast.A happening place, with a great beer list.",44,232,Tom M.,"Sussex, WI",0,10,0,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,2,3.0,en,10/13/2011,"Went here with a friend and as been stated before the beer list is incredible and the roof top view is lovely.  Not so sure about the food though.  There seems to be a consistency problem.  I had the salt crusted chicken three times here.  The first time it was undercooked, the next it was cooked perfectly and on the visit just a day or two ago it was overcooked.  The first time I visited it was just two weeks since they opened, so I figured it was just the adjustment to just opening.  I went a second time as stated and the chicken was cooked perfectly so I just chalked it up the first chicken as a newly opened mistake.  The last visit will be my last, because I was horrified to have a dry overcooked chicken.  The wait staff was not very helpful with this mistake either.",149,781,Melissa E.,"Milwaukee, WI",0,4,0,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,2,4.0,en,2/24/2024,Very good.  Pick your favorite and I know you will love it!  The cocktails are particularly good.,17,97,Jeff R.,"Brookfield, WI",2,366,222,1
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,2,4.0,en,3/11/2023,Savannah was a good server. Food was alright - Bangkok Burger and Sprocket Burger were enjoyable. Artichoke dip was a miss. But the Milwaukeean Bloody Mary was great! ​,29,168,Andrea N.,"Milwaukee, WI",0,1,0,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,2,4.0,en,3/11/2023,"good selection, busy spot. would recommend getting here early on the weekend. our server Meredith was so sweet!",18,111,Kitty J.,"Lahaina, HI",175,2,0,1
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,2,4.0,en,3/8/2023,First time in Milwaukee and first time at Cafe Benelux... food was great - really flavourful (chicken and portabella mushroom piccata). Also amazing service from Mickey!! A++,27,174,Sonya W.,"Milwaukee, WI",0,1,0,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,2,4.0,en,3/8/2023,Morgan was a very attentive and courteous server!The hummus plate was divine!Very enjoyable ambiance.,14,101,Karen M.,"Baton Rouge, LA",13,1,0,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,3,4.0,en,1/5/2022,"The drinks and apps at the bar downstairs were attractive, and the brunch menu was delicious. The service was enough to make you not want to go back. The upstairs patio is an elegant venue.I had brunch here this morning/afternoon, and there was a long wait for a table as it was pretty busy. The wait was made more comfortable by a good Bloody Mary, and once we were, seated the service was fast.",74,396,Sharon M. T.,"WI, WI",23,33,0,1
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,3,4.0,en,6/3/2021,"Had lunch here today, was very impressed with the food. We tried every appetizer in our group and they were all really good.",23,124,Slater O.,"Grand Prairie, TX",23,75,4,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,3,4.0,en,6/29/2020,much of the staff here has covid-19!!!! please be safe everybody!!!,11,67,Alice A.,"San Francisco, CA",0,2,0,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,3,4.0,en,4/18/2019,Came her for brunch while visiting Milwaukee.  This place is on point and a must for brunch.,17,92,Patrick P.,"Corpus Christi, TX",0,4,0,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,3,4.0,en,8/2/2017,Great beer selection and a nice lunch menu. This is my first time in town in 25 years so coming here was a nice start to my weekend stay.,29,137,Tom J.,"Odenton, MD",0,6,0,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,3,4.0,en,8/1/2017,Brunch on Sunday was wonderful. Waited out the rush till 1pm. Worth the wait.,14,77,Mark A.,"Milwaukee, WI",0,13,0,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,3,4.0,en,11/13/2016,came here multiple times was never dissapointed.,7,48,Yang S.,"Milwaukee, WI",11,10,0,0
Café Benelux,https://www.yelp.com/biz/caf%C3%A9-benelux-milwaukee-2,https://www.yelp.com/not_recommended_reviews/caf%C3%A9-benelux-milwaukee-2?not_recommended_start=0,3,4.0,en,9/23/2015,"Perfect Sunday evening & rooftop sunset setting. We followed Jeremy's excellent suggestions all the way. We would have never otherwise tried the ""cheese stuffed bitterballen"", including curry ketchup; it's Wisconsin.Huge beer menu, but there were some decent by the glass wines also. We liked the chardonnay and we aren't particularly into chards, and the cotedurhone was good.  The Charred Salmon was ok, and so was our salad. Tasty but soggy sweet potato fries.I think next time we would just gorge on oysters across the street and then go up on the rooftop here for appetizers, sunset and drinks.  We weren't that knocked out by the food. Nice property though, rooftop garden is excellent.",113,692,Ger A.,"Barrington, IL",158,577,550,1
